Author ID,Author Name,Work ID,Title,DOI,Year,Publication Date,Type,Language,Citations,Topics,Co-Authors
https://openalex.org/A5043387043,Adam S. Jermyn,https://openalex.org/W4393777914,"Supporting Information for ""Wave heating during the helium flash and lithium-enhanced clump stars""",https://doi.org/10.5281/zenodo.6761040,2022,2022-06-27,dataset,en,0,"Ionosphere and magnetosphere dynamics, Solar and Space Plasma Dynamics",Jim Fuller
https://openalex.org/A5043387043,Adam S. Jermyn,https://openalex.org/W4393784008,"Supporting information for ""An Atlas of Convection in Main-Sequence Stars""",https://doi.org/10.5281/zenodo.6363521,2022,2022-03-16,dataset,en,0,"Astronomy and Astrophysical Research, Stellar, planetary, and galactic studies","Evan H. Anders, Daniel Lecoanet, Matteo Cantiello"
https://openalex.org/A5043387043,Adam S. Jermyn,https://openalex.org/W3159722443,Electron hydrodynamics - microscopic origins and effects of nanoscale geometries,,2021,2021-03-15,article,en,0,"Electrohydrodynamics and Fluid Dynamics, Chemical and Physical Properties of Materials, Nanopore and Nanochannel Transport Studies","Georgios Varnavides, Yaxian Wang, Uri Vool, Assaf Hamo, Amir Yacoby, Polina Anikeeva, Prineha Narang"
https://openalex.org/A5043387043,Adam S. Jermyn,https://openalex.org/W3189834838,Skye: Equation of state for fully ionized matter,,2021,2021-04-01,article,en,0,"Atomic and Molecular Physics, Astro and Planetary Science","Josiah Schwab, Evan Bauer, F. X. Timmes, A. Y. Potekhin"
https://openalex.org/A5043387043,Adam S. Jermyn,https://openalex.org/W3192130976,"Tides, Differential Rotation, and Eclipsing Binaries",https://doi.org/10.5281/zenodo.4557578,2021,2021-03-01,article,en,0,"Astro and Planetary Science, Geophysics and Gravity Measurements",N/A
https://openalex.org/A5043387043,Adam S. Jermyn,https://openalex.org/W3207659435,Magnetic Archaeology of Early-Type Stellar Dynamos.,,2021,2021-10-07,preprint,en,0,"Geomagnetism and Paleomagnetism Studies, Astro and Planetary Science, Scientific Research and Discoveries",Matteo Cantiello
https://openalex.org/A5043387043,Adam S. Jermyn,https://openalex.org/W4393590981,"Supporting information for ""On the Origin of Stochastic, Low-Frequency Photometric Variability in Massive Stars""",https://doi.org/10.5281/zenodo.4676426,2021,2021-04-09,dataset,en,0,"Stellar, planetary, and galactic studies, Astronomy and Astrophysical Research, Astro and Planetary Science","Matteo Cantiello, Daniel Lecoanet, L. Grassitelli"
https://openalex.org/A5043387043,Adam S. Jermyn,https://openalex.org/W4393831634,Supporting data for paper 'Skye: A Differentiable Equation of State',https://doi.org/10.5281/zenodo.4639792,2021,2021-03-26,dataset,en,0,"Material Properties and Processing, 3D Modeling in Geospatial Applications","Josiah Schwab, Evan B. Bauer, F. X. Timmes, A. Y. Potekhin"
https://openalex.org/A5043387043,Adam S. Jermyn,https://openalex.org/W4393832156,"Supporting information for ""On the Origin of Stochastic, Low-Frequency Photometric Variability in Massive Stars""",https://doi.org/10.5281/zenodo.4676427,2021,2021-04-09,dataset,en,0,"Stellar, planetary, and galactic studies, Astronomy and Astrophysical Research, Astro and Planetary Science","Matteo Cantiello, Daniel Lecoanet, L. Grassitelli"
https://openalex.org/A5043387043,Adam S. Jermyn,https://openalex.org/W4393882038,"Supporting data for ""Magnetic Archaeology of Early-Type Stellar Dynamos""",https://doi.org/10.5281/zenodo.5076468,2021,2021-07-06,dataset,en,0,"Geomagnetism and Paleomagnetism Studies, Astro and Planetary Science, Stellar, planetary, and galactic studies",Matteo Cantiello
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W4407806359,Multi-Agent Risks from Advanced AI,https://doi.org/10.48550/arxiv.2502.14143,2025,2025-02-19,preprint,en,1,Ethics and Social Impacts of AI,"Lewis Hammond, Alan Chan, Jesse Clifton, Jason Hoelscher-Obermaier, Euan McLean, Chandler Smith, Wolfram Barfuß, Jakob Foerster, Tomáš Gavenčiak, The Anh Han, Edward Hughes, Vojtěch Kovařík, Jan Kulveit, Joel Z. Leibo, Caspar Oesterheld, Christian Schroeder de Witt, Nisarg Shah, Michael P. Wellman, Paolo Bova, Theodor Cimpeanu, Carson Ezell, Quentin Feuillade-Montixi, Matija Franklin, Esben Kran, Igor Krawczuk, Max Lamparth, Niklas Lauffer, Alexander Meinke, Sumeet Ramesh Motwani, Anka Reuel, Vincent Conitzer, Michael J. Dennis, Iason Gabriel, Adam Gleave, Gillian K. Hadfield, Nika Haghtalab, Atoosa Kasirzadeh, Sébastien Krier, Kate Larson, Joel Lehman, David C. Parkes, Georgios Piliouras, Iyad Rahwan"
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W4391800466,Debating with More Persuasive LLMs Leads to More Truthful Answers,https://doi.org/10.48550/arxiv.2402.06782,2024,2024-02-09,preprint,en,5,"Artificial Intelligence in Law, Law, AI, and Intellectual Property, Legal Education and Practice Innovations","John Hughes, Dan Valentine, Laura Ruis, Kshitij Sachan, Ansh Radhakrishnan, Edward Grefenstette, Samuel R. Bowman, Tim Rocktäschel, Ethan Perez"
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W4307534981,The Goldilocks of Pragmatic Understanding: Fine-Tuning Strategy Matters for Implicature Resolution by LLMs,https://doi.org/10.48550/arxiv.2210.14986,2022,2022-01-01,preprint,en,16,"Natural Language Processing Techniques, Topic Modeling, Speech and dialogue systems","Laura Ruis, Stella Biderman, Sara Hooker, Tim Rocktäschel, Edward Grefenstette"
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W4405627013,Alignment faking in large language models,https://doi.org/10.48550/arxiv.2412.14093,2024,2024-12-18,preprint,en,3,"Natural Language Processing Techniques, Topic Modeling","Ryan Greenblatt, Carson Denison, Benjamin Fletcher Wright, Fabien Roger, Monte MacDiarmid, Shula Marks, Johannes Treutlein, Tim Belonax, Jack Chen, David Duvenaud, Julian Michael, Sören Mindermann, Ethan Perez, Linda Petrini, Jonathan Uesato, Jared Kaplan, Buck Shlegeris, Samuel R. Bowman, Evan Hubinger"
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W2904468658,Considering Race a Problem of Transfer Learning,https://doi.org/10.1109/wacvw.2019.00022,2019,2019-01-01,article,en,8,"Face recognition and analysis, Generative Adversarial Networks and Image Synthesis, Domain Adaptation and Few-Shot Learning",Marwa Mahmoud
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W4403788929,Language Models Learn to Mislead Humans via RLHF,https://doi.org/10.48550/arxiv.2409.12822,2024,2024-09-19,preprint,en,1,"Adversarial Robustness in Machine Learning, Topic Modeling","Jiaxin Wen, Ruiqi Zhong, Ethan Perez, Jacob Steinhardt, Minlie Huang, Samuel R. Bowman, He He, Shi Feng"
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W4404649840,BALROG: Benchmarking Agentic LLM and VLM Reasoning On Games,https://doi.org/10.48550/arxiv.2411.13543,2024,2024-11-20,preprint,en,1,"Multi-Agent Systems and Negotiation, Semantic Web and Ontologies","Davide Paglieri, Bartłomiej Cupiał, Samuel Coward, Ulyana Piterbarg, Maciej Wołczyk, Eduardo Pignatelli, Łukasz Kuciński, Lerrel Pinto, Rob Fergus, Jakob Foerster, Jack Parker-Holder, Tim Rocktäschel"
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W4404989555,Adaptive Deployment of Untrusted LLMs Reduces Distributed Threats,https://doi.org/10.48550/arxiv.2411.17693,2024,2024-11-26,preprint,en,1,Blockchain Technology Applications and Security,"Jiaxin Wen, Vivek Hebbar, Cheryl Larson, Aryan Bhatt, Ansh Radhakrishnan, Mrinank Sharma, Henry Sleight, Feng Shi, He He, Ethan Perez, Buck Shlegeris"
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W4388788987,JaxMARL: Multi-Agent RL Environments in JAX,https://doi.org/10.48550/arxiv.2311.10090,2023,2023-01-01,preprint,en,2,"Reinforcement Learning in Robotics, Artificial Intelligence in Games, Digital Games and Media","Alexander R. Rutherford, Benjamin J. Ellis, Matteo Gallici, Jonathan E. Cook, Andrei N. Lupu, Garðar Ingvarsson, Timon Willi, Christian Schroeder de Witt, Alexandra Souly, Saptarashmi Bandyopadhyay, Mikayel Samvelyan, Minqi Jiang, Robert Tjarko Lange, Shimon Whiteson, Bruno Lacerda, Nick Hawes, Tim Rocktäschel, Chris Xiaoxuan Lu, Jakob Foerster"
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W4323572072,MAESTRO: Open-Ended Environment Design for Multi-Agent Reinforcement Learning,https://doi.org/10.48550/arxiv.2303.03376,2023,2023-01-01,preprint,en,1,"Reinforcement Learning in Robotics, Experimental Behavioral Economics Studies, Adversarial Robustness in Machine Learning","Mikayel Samvelyan, Michael J. Dennis, Minqi Jiang, Jack Parker-Holder, Jakob Foerster, Roberta Raileanu, Tim Rocktäschel"
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W4390091588,Scaling Opponent Shaping to High Dimensional Games,https://doi.org/10.48550/arxiv.2312.12568,2023,2023-01-01,preprint,en,0,"Sports Analytics and Performance, Mental Health Research Topics, Time Series Analysis and Forecasting","Timon Willi, Newton Kwan, Andrea Tacchetti, Chris Xiaoxuan Lu, Edward Grefenstette, Tim Rocktäschel, Jakob Foerster"
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W4390091695,Leading the Pack: N-player Opponent Shaping,https://doi.org/10.48550/arxiv.2312.12564,2023,2023-01-01,preprint,en,0,"Experimental Behavioral Economics Studies, Decision-Making and Behavioral Economics, Game Theory and Applications","Alexandra Souly, Timon Willi, Robert Kirk, Chris Xiaoxuan Lu, Edward Grefenstette, Tim Rocktäschel"
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W2951175225,Considering Race a Problem of Transfer Learning,,2018,2018-12-12,preprint,en,0,"Face recognition and analysis, Generative Adversarial Networks and Image Synthesis, Domain Adaptation and Few-Shot Learning",Marwa Mahmoud
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W4299866966,Considering Race a Problem of Transfer Learning,https://doi.org/10.48550/arxiv.1812.04751,2018,2018-01-01,preprint,en,0,"Face recognition and analysis, Generative Adversarial Networks and Image Synthesis, Domain Adaptation and Few-Shot Learning",Marwa Mahmoud
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W3030095145,Latent Racial Bias -- Evaluating Racism in Police Stop-and-Searches,,2020,2020-05-08,preprint,en,0,"Bayesian Modeling and Causal Inference, Advanced Statistical Methods and Models",N/A
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W4287780325,Latent Racial Bias -- Evaluating Racism in Police Stop-and-Searches,https://doi.org/10.48550/arxiv.2005.13463,2020,2020-01-01,preprint,en,0,Advanced Statistical Methods and Models,N/A
https://openalex.org/A5084386381,Akbir Khan,https://openalex.org/W3195225700,"Multi-dimensional Affect in Poetry (POCA) Dataset: Acquisition, Annotation and Baseline Results",https://doi.org/10.1109/acii52823.2021.9597451,2021,2021-09-28,article,en,0,"Sentiment Analysis and Opinion Mining, Neuroscience and Music Perception, Emotion and Mood Recognition","Jack W. Hopkíns, Hatice Güneş"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W3195577433,On the Opportunities and Risks of Foundation Models,https://doi.org/10.48550/arxiv.2108.07258,2021,2021-01-01,preprint,en,1663,"Domain Adaptation and Few-Shot Learning, Adversarial Robustness in Machine Learning, Topic Modeling","Rishi Bommasani, Drew A. Hudson, Ehsan Adeli, Russ B. Altman, Simran Arora, Sydney von Arx, Michael S. Bernstein, Jeannette Bohg, Antoine Bosselut, Emma Brunskill, Erik Brynjolfsson, Shyamal Buch, Dallas Card, Rodrigo Castellon, Niladri S. Chatterji, Annie Chen, Kathleen Creel, Jared Quincy Davis, Dorottya Demszky, Chris Donahue, Moussa Doumbouya, Esin Durmus, Stefano Ermon, John Etchemendy, Kawin Ethayarajh, Li Fei-Fei, Chelsea Finn, Trevor Gale, Lauren Gillespie, Karan Goel, Noah D. Goodman, Shelby Grossman, Neel Guha, Tatsunori Hashimoto, Peter Henderson, John Hewitt, Daniel E. Ho, Jenny Hong, Kyle Hsu, Jing Huang, Thomas Icard, Saahil Jain, Dan Jurafsky, Pratyusha Kalluri, Siddharth Karamcheti, Geoff Keeling, Fereshte Khani, Omar Khattab, Pang Wei Koh, Mark Krass, Ranjay Krishna, Rohith Kuditipudi, Ananya Kumar, Faisal Ladhak, Mina Lee, Tong Lee, Jure Leskovec, Isabelle Levent, Xiang Lisa Li, Xuechen Li, Tengyu Ma, Ali Ahmad Malik, Christopher D. Manning, Suvir Mirchandani, Eric Mitchell, Zanele Munyikwa, Suraj Nair, Avanika Narayan, Deepak Narayanan, Benjamin T. Newman, Allen Nie, Juan Carlos Niebles, Hamed Nilforoshan, Julian Nyarko, Giray Ogut, Laurel Orr, Isabel Papadimitriou, Joon-Sung Park, Chris Piech, Eva Portelance, Christopher Potts, Aditi Raghunathan, Rob Reich, Hongyu Ren, Frieda Rong, Yusuf Roohani, Camilo Ruiz, Jack Ryan, Christopher Ré, Dorsa Sadigh, Shiori Sagawa, Keshav Santhanam, Andy Shih, Krishnan Srinivasan, Rohan Taori, Armin W. Thomas, Florian Tramèr, Rose E. Wang, William Yang Wang"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4399363436,Collective Constitutional AI: Aligning a Language Model with Public Input,https://doi.org/10.1145/3630106.3658979,2024,2024-06-03,preprint,en,24,"Hate Speech and Cyberbullying Detection, Ethics and Social Impacts of AI, Topic Modeling","Saffron Huang, Divya Siddarth, Liane Lovitt, Thomas I. Liao, Esin Durmus, Deep Ganguli"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W3128912454,"Understanding the Capabilities, Limitations, and Societal Impact of Large Language Models",https://doi.org/10.48550/arxiv.2102.02503,2021,2021-01-01,preprint,en,104,"Artificial Intelligence in Healthcare and Education, Topic Modeling","Miles Brundage, Jack Clark, Deep Ganguli"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4382619745,Towards Measuring the Representation of Subjective Global Opinions in Language Models,https://doi.org/10.48550/arxiv.2306.16388,2023,2023-01-01,preprint,en,33,"Natural Language Processing Techniques, Computational and Text Analysis Methods, Topic Modeling","Esin Durmus, Karina Nyugen, Thomas I. Liao, Nicholas Schiefer, Amanda Askell, Anton Bakhtin, Carol Chen, Zac Hatfield-Dodds, Danny Hernandez, Nicholas Joseph, Liane Lovitt, Sam McCandlish, Orowa Sikder, Janel Thamkul, Jared Kaplan, Jack Clark, Deep Ganguli"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W3103838460,Investigating Transferability in Pretrained Language Models,https://doi.org/10.18653/v1/2020.findings-emnlp.125,2020,2020-01-01,article,en,51,"Topic Modeling, Natural Language Processing Techniques, Domain Adaptation and Few-Shot Learning","Trisha Singh, Davide Giovanardi, Noah D. Goodman"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W2927801024,Drone.io: A Gestural and Visual Interface for Human-Drone Interaction,https://doi.org/10.1109/hri.2019.8673011,2019,2019-03-01,article,en,48,"Social Robot Interaction and HRI, Hand Gesture Recognition Systems, Virtual Reality Applications and Impacts","Jessica R. Cauchard, Cheng Yao Wang, Luke Vink, Michelle Park, Tommy Fang, James A. Landay"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4385681731,Studying Large Language Model Generalization with Influence Functions,https://doi.org/10.48550/arxiv.2308.03296,2023,2023-01-01,preprint,en,16,"Topic Modeling, Natural Language Processing Techniques, Text Readability and Simplification","Roger Grosse, Juhan Bae, Cem Anil, Nelson Elhage, Amirhossein Tajdini, Benoit Steiner, Dustin Li, Esin Durmus, Ethan Perez, Evan Hubinger, Kamilė Lukošiūtė, Karina Nguyen, Nicholas Joseph, Sam McCandlish, Jared Kaplan, Samuel R. Bowman"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W2998059334,Being Optimistic to Be Conservative: Quickly Learning a CVaR Policy,https://doi.org/10.1609/aaai.v34i04.5870,2020,2020-04-03,article,en,33,"Reinforcement Learning in Robotics, Advanced Bandit Algorithms Research, Explainable Artificial Intelligence (XAI)","Ramtin Keramati, Christoph Dann, Emma Brunskill"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4366330380,BenchMD: A Benchmark for Unified Learning on Medical Images and Sensors,https://doi.org/10.48550/arxiv.2304.08486,2023,2023-01-01,preprint,en,10,"COVID-19 diagnosis using AI, Machine Learning in Healthcare, Artificial Intelligence in Healthcare and Education","Kathryn Wantlin, Chenwei Wu, Shih-Cheng Huang, Oishi Banerjee, Farah Z. Dadabhoy, Veeral Vipin Mehta, Ryan Wonhee Han, Fang Cao, Raja R. Narayan, Errol Colak, Adewole S. Adamson, Laura Heacock, Geoffrey H. Tison, Pranav Rajpurkar"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W3093122194,Viewmaker Networks: Learning Views for Unsupervised Representation Learning,https://doi.org/10.48550/arxiv.2010.07432,2020,2020-01-01,preprint,en,23,"Multimodal Machine Learning Applications, Domain Adaptation and Few-Shot Learning, Adversarial Robustness in Machine Learning","Mike Wu, Noah D. Goodman"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W3106346472,Language Through a Prism: A Spectral Approach for Multiscale Language Representations,https://doi.org/10.48550/arxiv.2011.04823,2020,2020-01-01,preprint,en,20,"Topic Modeling, Natural Language Processing Techniques, Music and Audio Processing","Dan Jurafsky, Noah D. Goodman"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W3194210660,C5T5: Controllable Generation of Organic Molecules with Transformers,https://doi.org/10.48550/arxiv.2108.10307,2021,2021-01-01,preprint,en,17,"Molecular Junctions and Nanostructures, Fullerene Chemistry and Applications, Supramolecular Chemistry and Complexes","Daniel Rothchild, Julie Yu, Ujval Misra, Joseph E. Gonzalez"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4224211508,Active Learning Helps Pretrained Models Learn the Intended Task,https://doi.org/10.48550/arxiv.2204.08491,2022,2022-01-01,preprint,en,12,"Machine Learning and Algorithms, Machine Learning and Data Classification, Data Stream Mining Techniques","Dat Tien Nguyen, Salil Deshpande, Jesse Mu, Noah D. Goodman"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4405626355,Clio: Privacy-Preserving Insights into Real-World AI Use,https://doi.org/10.48550/arxiv.2412.13678,2024,2024-12-18,preprint,en,3,Privacy-Preserving Technologies in Data,"Miles McCain, Kunal Handa, Esin Durmus, Liane Lovitt, A K Rathi, Saffron Huang, Alfred Mountfield, Jing Hong, Stuart J. Ritchie, Michael E. Stern, Brian Clarke, Landon Goldberg, Theodore R. Sumers, Jared Mueller, William McEachen, Wendy G. Mitchell, Shan Carter, Jack Clark, Jared Kaplan, Deep Ganguli"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4285143696,Proceedings of the First Workshop on Intelligent and Interactive Writing Assistants (In2Writing 2022),https://doi.org/10.18653/v1/2022.in2writing-1,2022,2022-01-01,paratext,en,11,"Topic Modeling, Natural Language Processing Techniques","Ting-Hao Huang, Vipul Raheja, Dongyeop Grammarly, Daniel Gissin, Mina Lee, Katy Ilonka Gero, Jordan S. Huffaker, Hwaran Lee, Atr Lab, Risako Owan, Shirley Anugrah Hayati, Chieh-Yang Gatech, Gabriel Poesia, Dae Joon Kim, Joon Sik Park, Alex Calderwood, Kenneth J. Arnold, Melanie Subbiah, Chris Kedzie, Rasa Du, Dhruv Kumar, Adela Schneider, Andreas Madsack, Johanna Heininger, Ching‐Yi Chen, Robert Weißgraeber, Charlotte Li, Lydia B. Chilton, Daniel Adiwardana, Minh-Thang Luong, David R. So, Jamie Hall, Noah Fiedel, Rishi Bommasani, Drew A. Hudson, Ehsan Adeli, Russ B. Altman, Simran Arora, Sydney von Arx, Michael S. Bernstein, Tom Brown, Benjamin Mann, Nick Ryder, Jared Kaplan, Prafulla Dhariwal, Arvind Neelakantan, Pranav Shyam, Girish Sastry, Amanda Askell, Sandhini Agarwal, Ariel Herbert-Voss, Gretchen Krueger, Tom Henighan, Rewon Child, Aditya Ramesh, Daniel Ziegler, Jeffrey Wu, Clemens Winter, Christopher Hesse, Mark Chen, Eric J. Sigler, Mateusz Litwin, Scott Gray, Benjamin Chess, Jack Clark, Christopher Berner, Sam McCandlish, Matti Wiegmann, Michael Völske, B. Stein, Martin Potthast, Jingjing Li, Zichao Li, Tao Ge, Irwin King, Michael R. Lyu, Nikos Voskarides, Edgar Meij, Sabrina Sauer, Maarten de Rijke, Max Kreminski, Chris Martens, Vivian Liu, Nayu Liu, Wenjing Han, Guangcan Liu, Peng Zhou, Ran Zhang, Xiaorui Wang, Huabin Ruan, Guillermo Bernal, C ̧akir, Dîlan Canan, Elena L. Glassman, Vivian Emily Gunser, Tae Wan Kim, Zae Myung Kim, Li Charlotte"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4407940925,Operationalising the definition of general-purpose AI: assessing four approaches,https://doi.org/10.1080/17579961.2025.2469344,2025,2025-02-25,article,en,0,Ethics and Social Impacts of AI,"Risto Uuk, Carlos Ignacio Gutierrez"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W2945447479,Recursive Routing Networks: Learning to Compose Modules for Language Understanding,https://doi.org/10.18653/v1/n19-1365,2019,2019-01-01,article,en,15,"Natural Language Processing Techniques, Topic Modeling, Speech and dialogue systems","Ignacio Cases, Clemens Rosenbaum, Matthew Riemer, Atticus Geiger, Tim Klinger, Olivia Li, Sandhini Agarwal, Joshua D. Greene, Dan Jurafsky, Christopher Potts, Lauri Karttunen"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4387120988,Turbulence in Focus: Benchmarking Scaling Behavior of 3D Volumetric Super-Resolution with BLASTNet 2.0 Data,https://doi.org/10.48550/arxiv.2309.13457,2023,2023-01-01,preprint,en,5,"Advanced Image Processing Techniques, Advanced Vision and Imaging, Fluid Dynamics and Turbulent Flows","Wai Tong Chung, Bassem Akoush, Pushan Sharma, Ki Sung Jung, Jacqueline H. Chen, Jack Guo, Davy Brouzet, Mohsen Talei, Bruno Savard, Alexei Poludnenko, Matthias Ihme"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4312107542,Task Ambiguity in Humans and Language Models,https://doi.org/10.48550/arxiv.2212.10711,2022,2022-01-01,preprint,en,7,"Topic Modeling, Natural Language Processing Techniques, Text Readability and Simplification","Kunal Handa, Avash Shrestha, Noah D. Goodman"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W3023585950,Investigating Transferability in Pretrained Language Models,,2020,2020-04-30,preprint,en,9,"Topic Modeling, Natural Language Processing Techniques, Domain Adaptation and Few-Shot Learning","Trisha Singh, Davide Giovanardi, Noah D. Goodman"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4221157597,Oolong: Investigating What Makes Crosslingual Transfer Hard with Controlled Studies,https://doi.org/10.48550/arxiv.2202.12312,2022,2022-01-01,preprint,en,6,"Natural Language Processing Techniques, Topic Modeling, Speech Recognition and Synthesis","Zhengxuan Wu, Isabel Papadimitriou"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4307482387,DABS: A Domain-Agnostic Benchmark for Self-Supervised Learning,https://doi.org/10.48550/arxiv.2111.12062,2021,2021-01-01,preprint,en,8,"Speech Recognition and Synthesis, Multimodal Machine Learning Applications, Natural Language Processing Techniques","Vincent Liu, Rongfei Lu, Daniel Fein, Colin Schultz, Noah D. Goodman"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4387800384,Eliciting Human Preferences with Language Models,https://doi.org/10.48550/arxiv.2310.11589,2023,2023-01-01,preprint,en,3,"Topic Modeling, Artificial Intelligence in Healthcare and Education, Machine Learning in Healthcare","Belinda Z. Li, Noah D. Goodman, Jacob Andreas"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4389471473,Evaluating and Mitigating Discrimination in Language Model Decisions,https://doi.org/10.48550/arxiv.2312.03689,2023,2023-01-01,preprint,en,3,"Artificial Intelligence in Law, Topic Modeling","Amanda Askell, Liane Lovitt, Esin Durmus, Nicholas Joseph, Shauna Kravec, Karina Nguyen, Jared Kaplan, Deep Ganguli"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W3118481432,Viewmaker Networks: Learning Views for Unsupervised Representation Learning,,2021,2021-05-03,article,en,6,"Multimodal Machine Learning Applications, Domain Adaptation and Few-Shot Learning, Advanced Image and Video Retrieval Techniques","Mike Wu, Noah D. Goodman"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W3105661801,Language Through a Prism: A Spectral Approach for Multiscale Language Representations,,2020,2020-01-01,article,en,3,"Topic Modeling, Natural Language Processing Techniques, Speech Recognition and Synthesis","Dan Jurafsky, Noah D. Goodman"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4380901761,Operationalising the Definition of General Purpose AI Systems: Assessing Four Approaches,https://doi.org/10.2139/ssrn.4471151,2023,2023-01-01,article,en,1,"Complex Systems and Decision Making, Big Data and Business Intelligence","Risto Uuk, Carlos Ignacio Gutierrez"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4385815460,Multispectral Contrastive Learning with Viewmaker Networks,https://doi.org/10.1109/cvprw59228.2023.00050,2023,2023-06-01,article,en,1,"Remote-Sensing Image Classification, Remote Sensing in Agriculture, Advanced Image Fusion Techniques","Jasmine Bayrooti, Noah D. Goodman"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4389524436,Oolong: Investigating What Makes Transfer Learning Hard with Controlled Studies,https://doi.org/10.18653/v1/2023.emnlp-main.198,2023,2023-01-01,article,en,1,"Topic Modeling, Natural Language Processing Techniques, Speech Recognition and Synthesis","Zhengxuan Wu, Isabel Papadimitriou"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4393817017,BLASTNet Simulation Dataset,https://doi.org/10.5281/zenodo.8034232,2023,2023-06-07,dataset,en,1,Simulation Techniques and Applications,"Wai Tong Chung, Matthias Ihme, Ki Sung Jung, Jacqueline H. Chen, Jack Guo, Davy Brouzet, Mohsen Talei, Bin Jiang, Bruno Savard, Alexei Poludnenko, Bassem Akoush, Pushan Sharma"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4392679442,Bayesian Preference Elicitation with Language Models,https://doi.org/10.48550/arxiv.2403.05534,2024,2024-03-08,preprint,en,0,Bayesian Modeling and Causal Inference,"Kunal Handa, Yarin Gal, Ellie Pavlick, Noah D. Goodman, Jacob Andreas, Belinda Z. Li"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4399795554,"Sycophancy to Subterfuge: Investigating Reward-Tampering in Large
  Language Models",https://doi.org/10.48550/arxiv.2406.10162,2024,2024-06-14,preprint,en,0,"Socioeconomic Development in MENA, Middle East and Rwanda Conflicts","Carson Denison, Monte MacDiarmid, Fazl Barez, David Duvenaud, Shauna Kravec, Samuel Marks, Nicholas Schiefer, Ryan Soklaski, Jared Kaplan, Buck Shlegeris, Samuel R. Bowman, Ethan Perez, Evan Hubinger"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W3188969238,DABS: A Domain-Agnostic Benchmark for Self-Supervised Learning,,2021,2021-11-23,article,en,2,"Speech Recognition and Synthesis, Multimodal Machine Learning Applications, Natural Language Processing Techniques","Vincent Liu, Rongfei Lu, Daniel Fein, Colin Schultz, Noah D. Goodman"
https://openalex.org/A5081558429,Alex Tamkin,https://openalex.org/W4287802383,Investigating Transferability in Pretrained Language Models,https://doi.org/10.48550/arxiv.2004.14975,2020,2020-01-01,preprint,en,1,"Topic Modeling, Speech Recognition and Synthesis, Domain Adaptation and Few-Shot Learning","Trisha Singh, Davide Giovanardi, Noah D. Goodman"
