Author ID,Author Name,Work ID,Title,DOI,Year,Publication Date,Type,Language,Citations,Topics,Co-Authors
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2784516473,Cortical surface area reduction in identification of subjects at high risk for post-traumatic stress disorder: A pilot study,https://doi.org/10.1177/0004867417750757,2018,2018-01-24,article,en,16,"Functional Brain Connectivity Studies, Traumatic Brain Injury Research, Posttraumatic Stress Disorder Research","Yawen Sun, Shanshan Su, Yao Wang, Yongming Qiu, Xi Yang, Yan Zhou, Zeping Xiao, Zhen Wang"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2027876269,Social Welfare–Based Concession Model for Build/Operate/Transfer Contracts,https://doi.org/10.1061/(asce)co.1943-7862.0000920,2014,2014-08-19,article,en,15,"Public-Private Partnership Projects, Fiscal Policy and Economic Growth, Auction Theory and Applications",Zhu Ying-hua
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4404984987,A multi-objective optimization study of berth scheduling considering shore side electricity supply,https://doi.org/10.1016/j.ocecoaman.2024.107500,2024,2024-12-04,article,en,2,"Maritime Ports and Logistics, Maritime Transport Emissions and Efficiency, Wave and Wind Energy Systems","M. Yue, Yubing Wang, Siqing Guo, Lei Dai"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4237801541,Modeling vaccination campaigns and the Fall/Winter 2009 activity of the new A(H1N1) influenza in the Northern Hemisphere,https://doi.org/10.3402/ehtj.v2i0.7093,2009,2009-04-11,article,en,17,"COVID-19 epidemiological studies, Influenza Virus Research Studies, Viral Infections and Outbreaks Research","Paolo Bajardi, Chiara Poletto, Duygu Balcan, Bruno Gonçalves, José J. Ramasco, Daniela Paolotti, Nicola Perra, Michele Tizzoni, Wouter Van den Broeck, Vittoria Colizza, Alessandro Vespignani"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2070884857,Preserving Data Flow Correctness in Process Adaptation,https://doi.org/10.1109/scc.2010.24,2010,2010-07-01,article,en,16,"Business Process Modeling and Analysis, Software System Performance and Reliability, Service-Oriented Architecture and Web Services","Wei Song, Xiaoxing Ma, Shing-Chi Cheung, Jian Lü"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2123602646,Design of 3D Positioning Algorithm Based on RFID Receiver Array for In Vivo Micro-Robot,https://doi.org/10.1109/dasc.2009.95,2009,2009-12-01,article,en,16,"Gastrointestinal Bleeding Diagnosis and Treatment, Gastrointestinal disorders and treatments","Le Zhang, Yongxin Zhu, Tingting Mo, Jinlong Hou"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W1965418719,Optimization of Quay Crane Scheduling Constrained by Stability of Vessels,https://doi.org/10.3141/2330-07,2013,2013-01-01,article,en,13,"Maritime Ports and Logistics, Maritime Transport Emissions and Efficiency, Vehicle Routing Optimization Methods","Junjia Wang, Yuanbin Song"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W1978213799,How would EEDI influence Chinese shipbuilding industry?,https://doi.org/10.1080/03088839.2013.797121,2013,2013-05-24,article,en,13,"Maritime Transport Emissions and Efficiency, Maritime Ports and Logistics, Maritime Navigation and Safety","Jianing Zheng, Lei Dai"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W3000652782,Cost-effectiveness of using environmental surveillance to target the roll-out typhoid conjugate vaccine,https://doi.org/10.1016/j.vaccine.2019.12.061,2020,2020-01-06,article,en,13,"Salmonella and Campylobacter epidemiology, Viral gastroenteritis research and epidemiology, Listeria monocytogenes in Food Safety","Brittany Hagedorn, Jillian Gauld, Nicholas Feasey"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W3106745279,Predicting the Impact of Country-Related Risks on Cost Overrun for Overseas Infrastructure Projects,https://doi.org/10.1061/(asce)co.1943-7862.0001959,2020,2020-11-28,article,en,13,"Construction Project Management and Performance, Risk and Safety Analysis, Occupational Health and Safety Research","Fengfeng Zhu, Feng Xu, Ning Tang"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W3118841849,"Direct and indirect effect of 10 valent pneumococcal vaccine on nasopharyngeal carriage in children under 2 years of age in Matiari, Pakistan",https://doi.org/10.1016/j.vaccine.2020.12.066,2021,2021-01-08,article,en,12,"Pneumonia and Respiratory Infections, Respiratory viral infections research, Bacterial Infections and Vaccines","Muhammad Imran Nisar, Sheraz Ahmed, Fyezah Jehan, Shahira Shahid, Sadia Shakoor, Furqan Kabir, Aneeta Hotwani, Sahrish Munir, Sajid Muhammad, Farah Khalid, Benjamin M. Althouse, Cynthia G. Whitney, Asad Ali, Anita K. M. Zaidi, Saad B. Omer, Najeeha Talat Iqbal"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4281610545,Relationships between self-reflectiveness and clinical symptoms in individuals during pre-morbid and early clinical stages of psychosis,https://doi.org/10.1136/gpsych-2021-100696,2022,2022-06-01,article,en,8,"Schizophrenia research and treatment, Electroconvulsive Therapy Studies, Mental Health and Psychiatry","Lihua Xu, HuiRu Cui, YanYan Wei, Zhenying Qian, XiaoChen Tang, YeGang Hu, Yingchan Wang, Qian Guo, Yingying Tang, Tianhong Zhang, Jijun Wang"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4281696107,RISK CAUSATION MODEL TO CAPTURE AND TRANSFER KNOWLEDGE IN INTERNATIONAL CONSTRUCTION PROJECTS,https://doi.org/10.3846/jcem.2022.16925,2022,2022-06-06,article,en,8,"Construction Project Management and Performance, Occupational Health and Safety Research, BIM and Construction Integration","Fengfeng Zhu, Feng Xu"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4386935911,Characterizing the relationship between personality traits and safety motivation among construction workers,https://doi.org/10.1016/j.heliyon.2023.e20370,2023,2023-09-21,article,en,5,"Occupational Health and Safety Research, Risk and Safety Analysis, Workplace Violence and Bullying","Zhe Hu, Weng Tat Chan"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4387552221,Personalized Construction Safety Interventions Considering Cognitive-Related Factors,https://doi.org/10.1061/jcemd4.coeng-13707,2023,2023-10-11,article,en,5,"Occupational Health and Safety Research, Risk and Safety Analysis, Construction Project Management and Performance","Zhe Hu, Weng Tat Chan"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4396757471,Kinesiology-Inspired Assessment of Intrusion Risk Based on Human Motion Features,https://doi.org/10.1061/jcemd4.coeng-13638,2024,2024-05-08,article,en,2,"Gait Recognition and Analysis, Anomaly Detection Techniques and Applications, Human Pose and Action Recognition","He Huang, Feng Xu, Zhipeng Zhang"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4405188384,Investigating Autonomous Vehicle Driving Strategies in Highway Ramp Merging Zones,https://doi.org/10.3390/math12233859,2024,2024-12-08,article,en,2,"Traffic control and management, Autonomous Vehicle Technology and Safety, Traffic and Road Safety","Zhimian Chen, Yizeng Wang, Zhipeng Zhang, Chengwei Zhang, Shukun Zhou"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2023735241,A Study of Resource Planning for Precast Production,https://doi.org/10.3763/asre.2007.5016,2007,2007-06-01,article,en,17,"Scheduling and Optimization Algorithms, Manufacturing Process and Optimization, Advanced Manufacturing and Logistics Optimization",N/A
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2399690231,Location Selection of Dry Port based on AP Clustering - The Case of SouthWest China.,,2011,2011-01-01,article,en,13,"Maritime Ports and Logistics, Urban and Freight Transport Logistics, Regional Economic and Spatial Analysis","Fang Li, Xiaoning Shi"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W1984925551,Do data dependencies in source code complement call dependencies for understanding requirements traceability?,https://doi.org/10.1109/icsm.2012.6405270,2012,2012-09-01,article,en,12,"Software Engineering Research, Software Reliability and Analysis Research, Software System Performance and Reliability","Hongyu Kuang, Patrick Mäder, Achraf Ghabi, LiGuo Huang, Jian Lv, Alexander Egyed"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2955577783,Using Frugal User Feedback with Closeness Analysis on Code to Improve IR-Based Traceability Recovery,https://doi.org/10.1109/icpc.2019.00055,2019,2019-05-01,article,en,12,"Software Engineering Research, Open Source Software Innovations, Software Reliability and Analysis Research","Hongyu Kuang, Hui Gao, Xiaoxing Ma, Jian Lü, Patrick Mäder, Alexander Egyed"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2340842670,Developing a life cycle cost model for real-time condition monitoring in railways under uncertainty,https://doi.org/10.1177/0954409715619453,2015,2015-12-19,article,en,11,"Life Cycle Costing Analysis, Railway Engineering and Dynamics, Reliability and Maintenance Optimization","Di Zhang, Clive Roberts, Lei Dai"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2414646210,Rail maintenance analysis using Petri nets,https://doi.org/10.1080/15732479.2016.1190767,2016,2016-06-07,article,en,10,"Reliability and Maintenance Optimization, Risk and Safety Analysis, Transportation Systems and Safety","Di Zhang, Clive Roberts"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2061493612,Applying the Value/Petri process to ERP software development in China,https://doi.org/10.1145/1134285.1134356,2006,2006-05-28,article,en,16,"Business Process Modeling and Analysis, ERP Systems Implementation and Impact, Information Technology Governance and Strategy","LiGuo Huang, Barry Boehm, Jidong Ge, Jian Lü, Qian Cheng"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2167383201,A Petri Net-Based Approach for Supporting Aspect-Oriented Modeling,https://doi.org/10.1109/tase.2008.32,2008,2008-06-01,article,en,13,"Service-Oriented Architecture and Web Services, Advanced Software Engineering Methodologies, Business Process Modeling and Analysis","Lianwei Guan, Xingyu Li"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2018284470,Application of Fuzzy Logic to Safety Risk Assessment of China's Maritime Passages,https://doi.org/10.3141/2273-14,2012,2012-01-01,article,en,10,"Maritime Navigation and Safety, Risk and Safety Analysis, Structural Integrity and Reliability Analysis","Daozheng Huang, Yi-Zhou Li"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2576151321,"Research on the engineering geological conditions and stability evaluation of the B2 talus slide at the Jin’an Bridge hydropower station, China",https://doi.org/10.1007/s10064-017-1005-8,2017,2017-01-12,article,en,10,"Landslides and related hazards, Dam Engineering and Safety, Hydrology and Sediment Transport Processes","Jin Liu, Jihong Wei, Jimin Wu, Shaorui Sun, Debi Prasanna Kanungo"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2071263325,Volatility transmission in the dry bulk newbuilding and secondhand markets: an empirical research,https://doi.org/10.1179/1942787514y.0000000013,2014,2014-02-13,article,en,9,"Market Dynamics and Volatility, Financial Risk and Volatility Modeling, Monetary Policy and Economic Impact","Lei Dai, Feier Chen, Jianing Zheng"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2114177103,Railway Train Wheel Maintenance Model and Its Application,https://doi.org/10.3141/2448-04,2014,2014-01-01,article,en,9,"Railway Systems and Energy Efficiency, Elevator Systems and Control, Railway Engineering and Dynamics","Di Zhang, Yutao Liu, Lei Dai"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4229453816,Effect of cognitive insight on clinical insight from pre-morbid to early psychosis stages,https://doi.org/10.1016/j.psychres.2022.114613,2022,2022-05-10,article,en,7,"Mental Health and Psychiatry, Schizophrenia research and treatment, Clinical Reasoning and Diagnostic Skills","Lihua Xu, Di Hao, YanYan Wei, HuiRu Cui, Zhenying Qian, Yingchan Wang, Wenjun Su, XiaoChen Tang, YeGang Hu, Yingying Tang, Tianhong Zhang, Jijun Wang"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4283726287,Impacts of charging pricing schemes on cost-optimal logistics electric vehicle fleet operation,https://doi.org/10.1016/j.trd.2022.103333,2022,2022-06-30,article,en,7,"Electric Vehicles and Infrastructure, Advanced Battery Technologies Research, Transportation and Mobility Innovations","Jiali Deng, Sicheng Gong, Lei Dai"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2323362884,A Decomposition Approach with Invariant Analysis for Workflow Coordination,https://doi.org/10.3724/sp.j.1016.2012.02169,2012,2012-01-01,article,en,9,Business Process Modeling and Analysis,"Jidong Ge, Haiyang Hu, Yu Zhou, Dongyi Wang, Xiao-Bo GUO"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2896071824,Superpixel generation for synthetic aperture radar imagery using edge-dominated local clustering,https://doi.org/10.1117/1.jrs.12.045006,2018,2018-10-16,article,en,9,"Synthetic Aperture Radar (SAR) Applications and Techniques, Advanced SAR Imaging Techniques, Sparse and Compressive Sensing Techniques","Bin Liu, Zenghui Zhang, Weiwei Guo, Wenxian Yu"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2301168462,Software cybernetics in BPM: Modeling software behavior as feedback for evolution by a novel discovery method based on augmented event logs,https://doi.org/10.1016/j.jss.2016.03.013,2016,2016-03-14,article,en,8,"Business Process Modeling and Analysis, Service-Oriented Architecture and Web Services, Flexible and Reconfigurable Manufacturing Systems","Chuanyi Li, Jidong Ge, LiGuo Huang, Haiyang Hu, Budan Wu, Bin Luo"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2490109099,Analysis of Profitability for Container Shipping on Arctic Routes by Navigation Speed and Risk of Disruption,https://doi.org/10.3141/2549-07,2016,2016-01-01,article,en,8,"Arctic and Russian Policy Studies, Maritime Transport Emissions and Efficiency, Arctic and Antarctic ice dynamics","Binglei Zheng, Jian Gang Jin"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W1998487232,Modeling Multi-View Software Process with Object Petri Nets,https://doi.org/10.1109/icsea.2006.53,2006,2006-10-29,article,en,12,"Business Process Modeling and Analysis, Service-Oriented Architecture and Web Services, Software Engineering Techniques and Practices","Jidong Ge, Qing Gu, Jian Lü"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2040157496,Dynamic Fuzzy Logic Model for Risk Assessment of Marine Crude Oil Transportation,https://doi.org/10.3141/2273-15,2012,2012-01-01,article,en,8,"Risk and Safety Analysis, Maritime Navigation and Safety, Multi-Criteria Decision Making","Yi-Zhou Li, Daozheng Huang"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2325515249,Modified stochastic user-equilibrium assignment algorithm for urban rail transit under network operation,https://doi.org/10.1007/s11771-013-1811-5,2013,2013-10-01,article,en,8,"Transportation Planning and Optimization, Transportation and Mobility Innovations, Urban Transport and Accessibility","Wei Zhu, Ruihua Xu, Ling Hong"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2997430890,Multi-agent simulation of the balanced main parameters of the logistics centers,https://doi.org/10.1016/j.ifacol.2019.11.335,2019,2019-01-01,article,en,8,"Maritime Ports and Logistics, Urban and Freight Transport Logistics, Transportation Planning and Optimization","Dmitri Muravev, Aleksandr Rakhmangulov, Lina Dai"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W3189185415,Statistical Analysis of Seasonal Effect on Freight Train Derailments,https://doi.org/10.1061/jtepbs.0000583,2021,2021-08-12,article,en,8,"Traffic and Road Safety, Risk and Safety Analysis, Infrastructure Maintenance and Monitoring","Zhipeng Zhang, Xiang Liu"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2077999672,Developing an effective fuzzy logic model for managing risks in marine oil transport,https://doi.org/10.1504/ijstl.2013.055286,2013,2013-01-01,article,en,7,"Risk and Safety Analysis, Structural Integrity and Reliability Analysis, Occupational Health and Safety Research","Yi Zhou Li, Dao Huang"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2087119344,A GA-based heuristic approach for offshore structure construction spatial scheduling under uncertainty,https://doi.org/10.1080/17445302.2014.944346,2014,2014-08-05,article,en,7,"Advanced Manufacturing and Logistics Optimization, BIM and Construction Integration, Optimization and Packing Problems","Dai Lei, Feier Chen"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4377943420,RobustNPR: Evaluating the robustness of neural program repair models,https://doi.org/10.1002/smr.2586,2023,2023-05-23,article,en,3,"Software Testing and Debugging Techniques, Software Engineering Research, Adversarial Robustness in Machine Learning","Hongliang Ge, Wenkang Zhong, Chuanyi Li, Jidong Ge, Bin Luo"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W1559670809,Translation of Nets Within Nets in Cross-organizational Software Process Modeling,https://doi.org/10.1007/11608035_30,2005,2005-12-08,book-chapter,en,11,"Business Process Modeling and Analysis, Service-Oriented Architecture and Web Services, Software System Performance and Reliability","Jidong Ge, Haiyang Hu, Ping Lü, Jian Lü"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2017890276,A New Process Mining Algorithm Based on Event Type,https://doi.org/10.1109/dasc.2011.186,2011,2011-12-01,article,en,7,"Business Process Modeling and Analysis, Service-Oriented Architecture and Web Services, Semantic Web and Ontologies","Dongyi Wang, Jidong Ge, Bin Luo"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2769545603,Uncertainty analysis of value for money assessment for public-private partnership projects,https://doi.org/10.1007/s12204-017-1889-2,2017,2017-11-25,article,en,7,"Public-Private Partnership Projects, Public Procurement and Policy, Construction Project Management and Performance",Qingxue Liang
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2196357059,Association between the efficacy of fluoxetine treatment in obsessive–compulsive disorder patients and SLC1A1 in a Han Chinese population,https://doi.org/10.1016/j.psychres.2015.06.039,2015,2015-07-01,letter,en,6,"Obsessive-Compulsive Spectrum Disorders, Autism Spectrum Disorder Research, Eating Disorders and Behaviors","Kai Zhang, Lei‐Ming Cao, Wei Zhu, Guoqiang Wang, Qingzhong Wang, Min Zhao"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2574301880,Improving Automatic Identification of Outdated Requirements by Using Closeness Analysis Based on Source Code Changes,https://doi.org/10.1007/978-981-10-3482-4_4,2016,2016-01-01,book-chapter,en,6,"Software Engineering Research, Software System Performance and Reliability, Software Reliability and Analysis Research","Hongyu Kuang, Jia Nie, Jian Lü"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4392561502,Correction: White matter diffusion estimates in obsessive-compulsive disorder across 1653 individuals: machine learning findings from the ENIGMA OCD Working Group,https://doi.org/10.1038/s41380-024-02494-9,2024,2024-03-07,erratum,en,1,"Obsessive-Compulsive Spectrum Disorders, Advanced Neuroimaging Techniques and Applications","Bo-Gyeom Kim, Gakyung Kim, Yoshinari Abe, Pino Alonso, Stephanie H. Ameis, Alan Anticevic, Paul Arnold, Srinivas Balachander, Nerisa Banaj, Núria Bargalló, Marcelo C. Batistuzzo, Francesco Benedetti, Sara Bertolín, Jan C. Beucke, Irene Bollettini, Silvia Brem, Brian P. Brennan, Jan K. Buitelaar, Rosa Calvo, Miguel Castelo‐Branco, Yuqi Cheng, Ritu Bhusal Chhatkuli, Valentina Ciullo, Ana Coelho, Beatriz Couto, Sara Dallaspezia, Benjamin A. Ely, Sónia Ferreira, Martine Fontaine, Jean‐Paul Fouché, Rachael Grazioplene, Patricia Gruner, Kristen Hagen, Bjarne Hansen, Gregory L. Hanna, Yoshiyuki Hirano, Marcelo Q. Höxter, Morgan Hough, Chaim Huyser, Toshikazu Ikuta, Neda Jahanshad, Anthony James, Fern Jaspers‐Fayer, Selina Kasprzak, Norbert Kathmann, Christian Kaufmann, Minah Kim, Kathrin Koch, Gerd Kvale, Jun Soo Kwon, Luisa Lázaro, Junhee Lee, Christine Löchner, Jin Lü, Daniela Rodriguez Manrique, Ignacio Martínez‐Zalacaín, Yoshitada Masuda, Koji Matsumoto, Maria Paula Maziero, José M. Menchón, Luciano Minuzzi, Pedro Silva Moreira, Pedro Morgado, Janardhanan C. Narayanaswamy, Jin Narumoto, Ana E. Ortiz, Junko Ota, José C. Pariente, Chris Perriello, Maria Picó‐Pérez, Christopher Pittenger, Sara Poletti, Eva Real, Y. C. Janardhan Reddy, Daan van Rooij, Yuki Sakai, João Ricardo Sato, Cinto Segalàs, Roseli Gedanke Shavitt, Zonglin Shen, Eiji Shimizu, Venkataram Shivakumar, Noam Soreni, Carles Soriano‐Mas, Nuno Sousa, Mafalda Machado Sousa, Gianfranco Spalletta, Emily Stern, S. Evelyn Stewart, Philip R. Szeszko, Rajat M. Thomas, Sophia I. Thomopoulos, Daniela Vecchio, Ganesan Venkatasubramanian, Chris Vriend, Susanne Walitza, Zhen Wang, Anri Watanabe, Lidewij H. Wolters"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4398250114,Blockchain-based platform for the compliance inspection of the ready-mixed concrete supply chain,https://doi.org/10.26599/tst.2024.9010019,2024,2024-05-23,article,en,1,"Recycling and Waste Management Techniques, Digital Transformation in Industry","Wen Wang, Guodong Zhang, Shishu Ding"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4399374815,Risk Analysis for Urban Road Tunnel Operation Safety based on Social Network Analysis (SNA),https://doi.org/10.1109/icit58233.2024.10540822,2024,2024-03-25,article,en,1,"Underground infrastructure and sustainability, Occupational Health and Safety Research, Tunneling and Rock Mechanics","Chengwei Zhang, Yizeng Wang, Jie Xue"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4404630685,Optimizing multi-modal urban traffic flow: Utilizing macroscopic fundamental diagram and Model Predictive Control,https://doi.org/10.1016/j.conengprac.2024.106172,2024,2024-11-22,article,it,1,"Traffic control and management, Transportation Planning and Optimization, Vehicle emissions and performance","Muhammad Saadullah, Zhipeng Zhang"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4405829457,How formation water impacts CO2 miscible flooding in low-permeability reservoirs,https://doi.org/10.1063/5.0243596,2024,2024-12-01,article,en,1,"Enhanced Oil Recovery Techniques, Hydrocarbon exploration and reservoir analysis, CO2 Sequestration and Geologic Interactions","Ying Dai, Hu Jia, Zili Zhou"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W198626537,How Will the Marine Emissions Trading Scheme Influence the Profit and CO2 Emissions of a Containership,https://doi.org/10.1007/978-3-642-41019-2_4,2013,2013-01-01,book-chapter,en,5,"Maritime Transport Emissions and Efficiency, Energy, Environment, and Transportation Policies, Maritime Ports and Logistics","Zehui Huang, Xiaoning Shi, Jingfei Wu, Jinsong Zhao"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2023043183,Functional Modeling for an Integrated Pipeline Integrity Management System Using IDEF0 Approach,https://doi.org/10.1061/41177(415)233,2011,2011-06-16,article,en,5,"Power Systems and Technologies, Underground infrastructure and sustainability, Geotechnical Engineering and Underground Structures",Liu Yu-tao
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2057958700,Migration Validity of WS-BPEL Instances Revisited,https://doi.org/10.1109/cse.2013.148,2013,2013-12-01,article,en,5,"Business Process Modeling and Analysis, Service-Oriented Architecture and Web Services, Semantic Web and Ontologies","Wei Song, Xiaoxing Ma, Yang Zou, Gongxuan Zhang"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2541415743,Combination of Grey Matter and White Matter Features for Early Prediction of Posttraumatic Stress Disorder,https://doi.org/10.1007/978-3-319-46257-8_60,2016,2016-01-01,book-chapter,en,4,"Advanced Neuroimaging Techniques and Applications, Functional Brain Connectivity Studies, Traumatic Brain Injury Research","Si Wang, Shanshan Su, Luyan Liu, Zhen Wang, Qian Wang, Dinggang Shen"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W1510837768,Tailor the Value-Based Software Quality Achievement Process to Project Business Cases,https://doi.org/10.1007/11754305_6,2006,2006-01-01,book-chapter,en,7,"Advanced Software Engineering Methodologies, Software Engineering Research, Software Engineering Techniques and Practices","LiGuo Huang, Jidong Ge, Barry Boehm, Jian Lü"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2056778227,Invariant Analysis for the Task Refinement of Workflow Nets,https://doi.org/10.1109/cimca.2006.135,2006,2006-01-01,article,en,7,"Business Process Modeling and Analysis, Petri Nets in System Modeling, Service-Oriented Architecture and Web Services","Jidong Ge, Jian Lü"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W3151490256,Modeling Multi-View Software Process with Object Petri Nets,https://doi.org/10.1109/icsea.2006.261297,2006,2006-10-01,article,en,7,"Business Process Modeling and Analysis, Service-Oriented Architecture and Web Services, Petri Nets in System Modeling","Jidong Ge, Qing Gu, Jian Lü"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W3104281927,The volatility transmission between crude oil market and tanker freight market,https://doi.org/10.1504/ijstl.2020.111122,2020,2020-01-01,article,en,5,"Market Dynamics and Volatility, Petroleum Processing and Analysis, Global Energy Security and Policy","Lei Dai, Yu Tao, Seungwon Lee"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W632987659,Zero-Inflated Exponential Distribution of Casualty Rate in Ship Collision,https://doi.org/10.1007/s12204-019-2121-3,2019,2019-09-30,article,en,5,"Maritime Navigation and Safety, Structural Integrity and Reliability Analysis, Ship Hydrodynamics and Maneuverability","Daozheng Huang, Yi-Zhou Li"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W1964932475,Radiometric-spatial analysis for ship detection in high resolution synthetic aperture radar images,https://doi.org/10.1109/igarss.2013.6723022,2013,2013-07-01,article,en,4,"Synthetic Aperture Radar (SAR) Applications and Techniques, Advanced SAR Imaging Techniques, Arctic and Antarctic ice dynamics","Wei Wang, Bin Liu, Hui Zhang, Yan Liu, Wenxian Yu"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W1975125615,Data Fusion of Maritime Incident Databases with Dempster–Shafer Theory,https://doi.org/10.3141/2426-04,2014,2014-01-01,article,en,4,"Maritime Navigation and Safety, Risk and Safety Analysis, Structural Integrity and Reliability Analysis","Yi-Zhou Li, Daozheng Huang"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2080396803,Supporting Flexibility of the CMMI Process Framework with a Multi-layered Process Model,https://doi.org/10.1109/wisa.2013.83,2013,2013-11-01,article,en,4,"Business Process Modeling and Analysis, Service-Oriented Architecture and Web Services, Software Engineering Techniques and Practices","Gang Xu, Ping Yu, Jian Lv, Ping Qu, Ming Qiang Zhu"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2107189252,Superpixel-based classification of polarimetric synthetic aperture radar images,https://doi.org/10.1109/radar.2011.5960609,2011,2011-05-01,article,en,4,"Synthetic Aperture Radar (SAR) Applications and Techniques, Advanced SAR Imaging Techniques, Soil Moisture and Remote Sensing","Bin Liu, Huanyu Wang, Kaizhi Wang, Xingzhao Liu, Wenxian Yu"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W2234980488,RCM-Fuzzy Model and Its Applications to Maintenance with Cost/Serviceability Optimization,https://doi.org/10.1007/978-3-642-23226-8_72,2011,2011-01-01,book-chapter,en,4,"Intuitionistic Fuzzy Systems Applications, Multi-Criteria Decision Making, Urban Transport Systems Analysis","Shaopei Lin, Zheng Hong, Yan Jun"
https://openalex.org/A5084214981,Hao Hu,https://openalex.org/W4312118707,Smaller amygdala subnuclei volume in schizophrenia patients with violent behaviors,https://doi.org/10.1007/s11682-022-00736-4,2022,2022-12-24,article,en,4,"Schizophrenia research and treatment, Functional Brain Connectivity Studies, Bipolar Disorder and Treatment","Fengju Liu, Li Liu, Yi Mei, Bin Xie, Yang Shao, Yi Qiao"
